timestamp,date,lqi,nbFrames,pressure,humidity,battery,lux,dB,run_time,mslPressure,PM2_5,PM10,PM1_0,CO2,temperature_int,temperature,NO2,O3
1698710400,2023-10-31T00:00:00+0000,2,3,993.2,182.2,3805,0,57.5,82800,993.2,34.333333333333,34.333333333333,33,503.33333333333,9.9833333333333,10.516666666667,17.954053933351,31.143197291359
1698714000,2023-10-31T01:00:00+0000,3,3,993.5,182.4,3805,0,54.5,86400,993.5,29.333333333333,29.333333333333,26.333333333333,503.33333333333,9.25,9.8166666666667,18.440849056144,25.44538264392
1698717600,2023-10-31T02:00:00+0000,2,3,993.65,183,3805,0,52.5,90000,993.65,17,17,16.333333333333,460,9.2,9.8166666666667,18.61214909263,24.986072325752
1698721200,2023-10-31T03:00:00+0000,2.25,3,993.9,183.1,3805,0,52,,993.9,5.3333333333333,5.3333333333333,5.3333333333333,440,9.2166666666667,9.8666666666667,18.448820262427,23.518384311539
1698724800,2023-10-31T04:00:00+0000,2,3,994,182.2,3797.5,0,51,93600,994,0,0,0,425,9.6166666666667,10.3,18.298401862203,26.688364792038
1698728400,2023-10-31T05:00:00+0000,2,3,994.3,180.3,3790,0,52,97200,994.3,0,0,0,410,9.76,10.36,17.897075417569,28.137982967276
1698732000,2023-10-31T06:00:00+0000,2.2,3,994.7,179.6,3790,0,53,100800,994.7,0,0,0,413.33333333333,9.7333333333333,10.35,16.180500124689,26.581889360981
1698735600,2023-10-31T07:00:00+0000,2.2,3,995.3,179.55,3790,0,57.5,104400,995.3,0,0,0,426.66666666667,9.75,10.433333333333,16.838079588467,26.948684488717
1698739200,2023-10-31T08:00:00+0000,2.2,3,996,174.8,3790,0,60,108000,996,1,1,1,443.33333333333,9.95,10.633333333333,17.211422365054,28.45118418493
1698742800,2023-10-31T09:00:00+0000,2.2,3,996.8,168.3,3790,0,61.5,111600,996.8,0.66666666666667,0.66666666666667,0.66666666666667,440,10.016666666667,10.666666666667,16.755466183118,29.195926135241
1698746400,2023-10-31T10:00:00+0000,2.4,3,997.25,161.35,3790,0,62,115200,997.25,0,0,0,443.33333333333,10.316666666667,11.116666666667,17.938876994288,30.184881252063
1698750000,2023-10-31T11:00:00+0000,2,3,997.35,153.35,3790,0,61,118800,997.35,0,0,0,496.66666666667,11.016666666667,11.8,26.345542457275,27.118175899712
1698753600,2023-10-31T12:00:00+0000,2,3,996.2,145.15,3790,0,57.5,122400,996.2,0,0,0,596.66666666667,13.733333333333,14.766666666667,49.409298837329,37.72474113373
1698757200,2023-10-31T13:00:00+0000,3,3,994.15,136.35,3797.5,0,51.5,126000,994.15,0,0,0,433.33333333333,12.42,12.78,29.6745466636,39.23692795549
1698760800,2023-10-31T14:00:00+0000,3,3,993.9,137.55,3812.5,2.5,48.5,129600,993.9,0,0,0,420,12.4,12.8,26.686058804246,42.150682311199
1698764400,2023-10-31T15:00:00+0000,2.8,3,993.6,147.15,3827.5,0,52.5,133200,993.6,0,0,0,426.66666666667,11.816666666667,12.216666666667,21.024543326597,42.72193530682
1698768000,2023-10-31T16:00:00+0000,3,3,993.25,151.6,3835,0,49,136800,993.25,0,0,0,403.33333333333,11.266666666667,11.8,20.88227548966,36.939706003458
1698771600,2023-10-31T17:00:00+0000,3,3,993.05,152.95,3835,0,49,140400,993.05,0,0,0,410,10.916666666667,11.5,21.779739947756,31.411700230992
1698775200,2023-10-31T18:00:00+0000,3,3,992.45,158.1,3835,0,50,144000,992.45,0,0,0,420,10.766666666667,11.316666666667,21.659420676188,29.689824720852
1698778800,2023-10-31T19:00:00+0000,2.8,3,991.9,160,3835,0,50.5,147600,991.9,10.333333333333,10.333333333333,8.3333333333333,410,10.833333333333,11.55,23.184207532955,29.769680936174
1698782400,2023-10-31T20:00:00+0000,3,3,990.95,166.45,3827.5,0,56,151200,990.95,13.333333333333,13.333333333333,12,413.33333333333,11.38,11.98,23.045712792361,35.502163281829
1698786000,2023-10-31T21:00:00+0000,3,3,989.75,178.7,3820,0,55,154800,989.75,23.666666666667,23.666666666667,21,406.66666666667,11.066666666667,11.583333333333,22.615583448809,34.642004643049
1698789600,2023-10-31T22:00:00+0000,2.8,3,988.5,179.8,3820,0,52,158400,988.5,2,2,2,410,11.083333333333,11.766666666667,21.58415722067,37.793251157755
1698793200,2023-10-31T23:00:00+0000,3,3,987.25,179.85,3820,0,50.5,162000,987.25,0,0,0,406.66666666667,10.966666666667,11.566666666667,21.31416830385,37.381535692988
1698796800,2023-11-01T00:00:00+0000,3,3,985.8,187.9,3820,0,52,165600,985.8,0,0,0,403.33333333333,11.416666666667,12.216666666667,20.75999212548,43.012656534811
1698800400,2023-11-01T01:00:00+0000,2.8,3,984.4,189.2,3820,0,43.5,169200,984.4,0,0,0,406.66666666667,12.35,13.033333333333,16.194589886768,56.251907428773
1698804000,2023-11-01T02:00:00+0000,3,3,982.8,189.3,3820,0,41.5,172800,982.8,0,0,0,400,12.533333333333,13.15,19.32521561669,55.081419971708
1698807600,2023-11-01T03:00:00+0000,2.5,3,981.3,182.55,3820,0,40.5,176400,981.3,0,0,0,406.66666666667,12.38,12.94,19.358975960272,52.994859226289
1698811200,2023-11-01T04:00:00+0000,3,3,979.7,180.75,3820,0,41.5,180000,979.7,0,0,0,406.66666666667,12.283333333333,12.916666666667,21.6285064807,50.410182797788
1698814800,2023-11-01T05:00:00+0000,3,3,979.2,173.7,3820,0,39,183600,979.2,0,0,0,410,11.966666666667,12.366666666667,17.733405963987,50.016227966607
1698818400,2023-11-01T06:00:00+0000,3,3,978.6,153.55,3820,0,41,187200,978.6,0,0,0,386.66666666667,11.35,11.816666666667,18.556850355154,42.098446155338
1698822000,2023-11-01T07:00:00+0000,3,3,977.95,154.6,3820,0,44.5,190800,977.95,0,0,0,403.33333333333,10.883333333333,11.3,18.574149064427,36.668618279258
1698825600,2023-11-01T08:00:00+0000,3,3,977.05,155.65,3820,0,50.5,194400,977.05,0,0,0,406.66666666667,10.616666666667,11.15,19.065294973441,33.502296893034
1698829200,2023-11-01T09:00:00+0000,3,3,975.8,156.6,3820,0,51,198000,975.8,0,0,0,405,10.533333333333,11.166666666667,19.30743139964,32.719834494071
1698832800,2023-11-01T10:00:00+0000,2.8,3,975.4,163.9,3820,2.5,49,201600,975.4,0,0,0,410,10.62,11.26,19.158151867668,33.498652807021
1698836400,2023-11-01T11:00:00+0000,3,3,976.3,151.7,3857.5,2.5,63,205200,976.3,0,0,0,406.66666666667,10.35,10.966666666667,19.702349487475,28.403123847531
1698840000,2023-11-01T12:00:00+0000,3,3,976.75,135.65,3887.5,5,65,208800,976.75,0,0,0,393.33333333333,10.566666666667,11.116666666667,24.033317961128,26.336762680835
1698843600,2023-11-01T13:00:00+0000,3,3,977.7,133.9,3902.5,10,57,212400,977.7,0,0,0,393.33333333333,11.15,11.65,22.539679913776,37.592662129723
1698847200,2023-11-01T14:00:00+0000,3,3,977.55,116.05,3910,2.5,55.5,216000,977.55,0,0,0,423.33333333333,12.283333333333,12.566666666667,18.969213473501,54.754184563253
1698850800,2023-11-01T15:00:00+0000,3,3,977.55,117.15,3910,0,56,219600,977.55,0,0,0,406.66666666667,10.866666666667,11.45,19.067505247756,46.997295193566
1698854400,2023-11-01T16:00:00+0000,2.8,3,976.95,118.45,3910,0,56,223200,976.95,0,0,0,406.66666666667,9.8666666666667,10.35,18.530438061441,38.747916191667
1698858000,2023-11-01T17:00:00+0000,3,3,976.3,125.35,3910,0,52.5,226800,976.3,0,0,0,396.66666666667,8.94,9.48,19.413248213001,30.270598500185
1698861600,2023-11-01T18:00:00+0000,2.8,3,976,142.35,3895,0,50.5,230400,976,0.66666666666667,0.66666666666667,0.66666666666667,423.33333333333,7.9,8.1666666666667,19.344360229899,19.98408151775
1698865200,2023-11-01T19:00:00+0000,3,3,975.15,142.65,3895,0,49,234000,975.15,0,0,0,426.66666666667,7,7.3333333333333,20.572563107418,9.6404032261519
1698868800,2023-11-01T20:00:00+0000,3,3,973.8,141.8,3895,0,48.5,237600,973.8,5.3333333333333,5.3333333333333,5.3333333333333,416.66666666667,6.9166666666667,7.4,21.195170073286,6.6817137040145
1698872400,2023-11-01T21:00:00+0000,3,3,972.55,140.35,3895,0,46,241200,972.55,3.3333333333333,3.3333333333333,3.3333333333333,413.33333333333,6.9666666666667,7.4666666666667,21.170493684754,6.6123837135685
1698876000,2023-11-01T22:00:00+0000,3,3,971.5,150.2,3895,0,44,,971.5,17.333333333333,17.333333333333,15,453.33333333333,6.2,6.4666666666667,20.456705206375,1.603620068326
1698879600,2023-11-01T23:00:00+0000,2.8,3,970.35,160.65,3895,0,43.5,244800,970.35,26,26.333333333333,22,483.33333333333,5.55,6.0833333333333,22.207033197612,0
1698883200,2023-11-02T00:00:00+0000,2.8,3,969.15,161,3895,0,39.5,248400,969.15,19,19,18,470,6.25,6.9,21.955757920888,0
1698886800,2023-11-02T01:00:00+0000,3,3,968.2,158.75,3895,0,39.5,252000,968.2,2.3333333333333,2.3333333333333,2.3333333333333,426.66666666667,6.54,7.24,21.651581318567,0.23585628572449
1698890400,2023-11-02T02:00:00+0000,3,3,967.3,157.85,3895,0,39,255600,967.3,0,0,0,406.66666666667,7,7.6666666666667,21.174666971167,3.5673010840679
1698894000,2023-11-02T03:00:00+0000,3,3,966.9,160.9,3895,0,39.5,259200,966.9,0,0,0,396.66666666667,7.1666666666667,7.7666666666667,21.011762438685,5.06644991016
